,Unnamed: 0,TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
2034,39108,Break and Enter Residential/Other,2018,9,21,13,37,10XX BURRARD ST,West End,490729.630242,5458622.13949
2035,39144,Break and Enter Residential/Other,2018,8,15,1,52,10XX BURRARD ST,Central Business District,490729.910172,5458609.3957
2036,39245,Break and Enter Residential/Other,2018,12,16,5,50,10XX COMMERCIAL DR,Grandview-Woodland,494946.495105,5458072.64364
2037,39271,Break and Enter Residential/Other,2018,4,6,15,0,10XX CONNAUGHT DR,Shaughnessy,490647.463101,5454548.53161
2038,39272,Break and Enter Residential/Other,2018,9,29,15,17,10XX CONNAUGHT DR,Shaughnessy,490647.463101,5454548.53161
2039,39325,Break and Enter Residential/Other,2018,4,3,2,0,10XX E 10TH AVE,Mount Pleasant,494051.144705,5456518.77486
2040,39330,Break and Enter Residential/Other,2018,11,10,22,0,10XX E 11TH AVE,Mount Pleasant,493964.31006800005,5456421.1488
2041,39335,Break and Enter Residential/Other,2018,8,5,0,33,10XX E 11TH AVE,Mount Pleasant,494009.759661,5456420.70126
2042,39368,Break and Enter Residential/Other,2018,10,11,9,43,10XX E 13TH AVE,Mount Pleasant,494024.596347,5456221.02877
2043,39390,Break and Enter Residential/Other,2018,9,6,7,29,10XX E 17TH AVE,Kensington-Cedar Cottage,493931.481527,5455845.97165
2044,39400,Break and Enter Residential/Other,2018,8,9,7,52,10XX E 20TH AVE,Kensington-Cedar Cottage,493910.224496,5455556.7089800015
2045,39436,Break and Enter Residential/Other,2018,7,18,6,30,10XX E 28TH AVE,Kensington-Cedar Cottage,493914.882549,5454741.79632
